senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn,gender_female,internet_service_dsl,internet_service_fiber_optic,internet_service_no,contract_month-to-month,contract_one_year,contract_two_year,payment_method_bank_transfer_(automatic),payment_method_credit_card_(automatic),payment_method_electronic_check,payment_method_mailed_check,service_count,charge_per_service,has_streaming,has_long_contract,is_auto_payment,fiber_month_to_month,echeck_month_to_month,fiber_no_protection,charge_to_tenure,total_to_monthly_ratio,tenure_bin
0,1,0,43,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,64.85,2908.2,0,1,1,0,0,0,1,0,1,0,0,0,3.0,16.2125,1,1,1,0,0,0.0,1.4738636363636362,44.16400911161731,2
0,0,0,35,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.75,739.9,0,0,0,0,1,1,0,0,1,0,0,0,0.0,20.75,0,0,1,0,0,0.0,0.5763888888888888,34.0183908045977,1
0,1,0,9,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,68.95,593.85,0,0,1,0,0,1,0,0,0,0,0,1,4.0,13.790000000000001,1,0,0,0,0,0.0,6.8950000000000005,8.48963545389564,0
0,0,0,12,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1,99.95,1132.75,1,0,0,1,0,1,0,0,0,0,0,1,4.0,19.990000000000002,1,0,0,1,0,0.0,7.688461538461539,11.22090143635463,0
1,1,0,65,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,109.4,7227.45,0,1,0,1,0,1,0,0,0,1,0,0,6.0,15.62857142857143,1,0,1,1,0,0.0,1.6575757575757577,65.46603260869564,3
0,0,0,2,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,91.4,193.6,1,1,0,1,0,1,0,0,0,0,1,0,3.0,22.85,1,0,0,1,1,1.0,30.46666666666667,2.095238095238095,0
0,0,0,27,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49.0,1291.35,0,0,1,0,0,1,0,0,0,0,0,1,1.0,24.5,0,0,0,0,0,0.0,1.75,25.826999999999998,1
0,0,0,40,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,50.25,2023.55,0,1,1,0,0,0,1,0,0,0,0,1,1.0,25.125,0,1,0,0,0,0.0,1.225609756097561,39.48390243902439,2
1,0,0,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,75.55,349.65,1,1,0,1,0,1,0,0,0,1,0,0,1.0,37.775,0,0,1,1,0,1.0,12.591666666666667,4.567602873938602,0
0,1,1,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.9,153.95,0,0,0,0,1,0,1,0,0,1,0,0,0.0,19.9,0,1,1,0,0,0.0,2.211111111111111,7.366028708133971,0
1,1,0,58,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,97.8,5458.8,0,1,0,1,0,0,1,0,1,0,0,0,4.0,19.56,1,1,1,0,0,1.0,1.6576271186440676,55.251012145748994,2
0,1,1,52,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,100.3,5244.45,0,1,0,1,0,0,1,0,0,0,1,0,4.0,20.06,1,1,0,0,0,0.0,1.8924528301886792,51.77147087857848,2
0,1,0,3,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,55.8,154.55,0,0,1,0,0,1,0,0,0,0,0,1,2.0,18.599999999999998,0,0,0,0,0,0.0,13.95,2.7209507042253525,0
0,0,1,41,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,111.15,4507.15,0,0,0,1,0,0,0,1,0,0,1,0,6.0,15.87857142857143,1,1,0,0,0,0.0,2.6464285714285714,40.18858671422202,2
0,0,0,20,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1,98.55,2031.95,0,0,0,1,0,1,0,0,0,0,0,1,4.0,19.71,1,0,0,1,0,0.0,4.692857142857143,20.41135107985937,1
0,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.05,50.05,0,0,1,0,0,1,0,0,0,0,1,0,1.0,25.025,0,0,0,0,1,0.0,25.025,0.980411361410382,0
0,0,1,4,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,80.8,332.45,1,0,0,1,0,1,0,0,0,1,0,0,2.0,26.933333333333334,0,0,1,1,0,0.0,16.16,4.064180929095355,0
0,0,0,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.85,473.9,0,0,0,0,1,1,0,0,0,0,1,0,0.0,20.85,0,0,0,0,1,0.0,0.86875,21.688787185354688,1
1,0,0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.5,106.8,0,1,0,0,1,1,0,0,1,0,0,0,0.0,19.5,0,0,1,0,0,0.0,2.7857142857142856,5.209756097560976,0
0,1,1,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.35,152.6,0,0,0,0,1,1,0,0,0,0,0,1,0.0,19.35,0,0,0,0,0,0.0,2.1500000000000004,7.498771498771498,0
0,0,0,18,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,69.5,1199.4,0,0,1,0,0,1,0,0,0,0,0,1,4.0,13.9,1,0,0,0,0,0.0,3.6578947368421053,17.01276595744681,1
1,0,0,52,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,48.8,2555.05,0,0,1,0,0,1,0,0,0,1,0,0,3.0,12.2,1,0,1,0,0,0.0,0.920754716981132,51.3062248995984,2
0,0,0,31,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,94.5,2979.2,0,0,0,1,0,1,0,0,0,0,1,0,3.0,23.625,1,0,0,1,1,1.0,2.953125,31.195811518324607,1
0,1,1,29,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.65,654.85,0,0,0,0,1,1,0,0,0,0,0,1,0.0,20.65,0,0,0,0,0,0.0,0.6883333333333332,30.24711316397229,1
0,1,0,36,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,106.05,3834.4,0,1,0,1,0,0,0,1,0,1,0,0,6.0,15.15,1,1,1,0,0,0.0,2.866216216216216,35.81877627276974,1
0,1,0,16,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,100.0,1534.75,1,1,0,1,0,1,0,0,0,0,1,0,4.0,20.0,1,0,0,1,1,1.0,5.882352941176471,15.195544554455445,1
0,1,0,42,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,108.3,4586.15,0,0,0,1,0,0,1,0,0,0,1,0,5.0,18.05,1,1,0,0,0,0.0,2.5186046511627906,41.95928636779506,2
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.55,20.55,1,0,0,0,1,1,0,0,0,0,1,0,0.0,20.55,0,0,0,0,1,0.0,10.275,0.9535962877030162,0
0,0,0,60,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,99.65,5941.05,0,1,0,1,0,0,0,1,0,0,1,0,4.0,19.93,1,1,0,0,0,1.0,1.6336065573770493,59.02682563338301,2
0,0,0,5,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,85.3,424.15,1,0,0,1,0,1,0,0,0,0,1,0,3.0,21.325,0,0,0,1,1,1.0,14.216666666666667,4.914831981460023,0
0,1,0,22,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,95.9,2234.95,0,0,0,1,0,1,0,0,0,1,0,0,4.0,19.18,1,0,1,1,0,0.0,4.1695652173913045,23.064499484004124,1
0,1,0,36,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,666.75,0,0,0,0,1,0,1,0,0,0,0,1,0.0,20.0,0,1,0,0,0,0.0,0.5405405405405406,31.75,1
0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,70.4,281.0,1,1,0,1,0,1,0,0,0,0,1,0,0.0,70.4,0,0,0,1,1,1.0,14.080000000000002,3.9355742296918765,0
0,0,0,9,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,64.95,547.8,0,0,1,0,0,1,0,0,0,0,0,1,3.0,16.2375,1,0,0,0,0,0.0,6.495,8.306292645943897,0
0,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,74.6,74.6,0,0,0,1,0,1,0,0,0,1,0,0,1.0,37.3,0,0,1,1,0,1.0,37.3,0.9867724867724867,0
0,1,1,12,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,49.2,571.15,0,0,1,0,0,1,0,0,0,0,1,0,1.0,24.6,0,0,0,0,1,0.0,3.784615384615385,11.377490039840636,0
0,0,0,23,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1,73.75,1756.6,0,1,1,0,0,0,1,0,0,0,0,1,4.0,14.75,1,1,0,0,0,0.0,3.0729166666666665,23.499665551839463,1
0,0,0,62,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,92.3,5731.45,0,0,0,1,0,0,1,0,1,0,0,0,4.0,18.46,1,1,1,0,0,0.0,1.465079365079365,61.430332261521976,3
0,0,0,37,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,98.8,3475.55,1,0,0,1,0,1,0,0,1,0,0,0,4.0,19.759999999999998,1,0,1,1,0,0.0,2.6,34.82515030060121,2
0,0,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.2,156.85,0,1,0,0,1,1,0,0,0,0,0,1,0.0,19.2,0,0,0,0,0,0.0,2.1333333333333333,7.764851485148514,0
0,1,0,31,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,88.65,2683.2,0,0,0,1,0,1,0,0,0,1,0,0,3.0,22.1625,1,0,1,1,0,1.0,2.7703125,29.929726715002786,1
0,1,1,13,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74.4,896.75,1,0,0,1,0,1,0,0,0,1,0,0,1.0,37.2,0,0,1,1,0,1.0,5.314285714285715,11.893236074270556,1
0,0,0,24,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,98.75,2407.3,1,1,0,1,0,1,0,0,0,0,1,0,4.0,19.75,1,0,0,1,1,1.0,3.95,24.133333333333336,1
0,1,1,45,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,95.95,4456.65,0,0,0,1,0,1,0,0,1,0,0,0,4.0,19.19,1,0,1,1,0,1.0,2.0858695652173913,45.96854048478597,2
1,1,0,69,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0,105.4,6998.95,0,1,0,1,0,0,0,1,0,1,0,0,5.0,17.566666666666666,1,1,1,0,0,0.0,1.5057142857142858,65.77960526315789,3
0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.25,36.8,0,0,0,0,1,1,0,0,0,0,0,1,0.0,20.25,0,0,0,0,0,0.0,6.75,1.7317647058823529,0
0,1,1,61,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,106.0,6547.7,1,0,0,1,0,0,1,0,0,0,1,0,5.0,17.666666666666668,1,1,0,0,0,0.0,1.7096774193548387,61.19345794392523,3
0,0,0,41,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,104.7,4346.4,1,0,0,1,0,1,0,0,0,0,1,0,5.0,17.45,1,0,0,1,1,1.0,2.492857142857143,41.120151371807,2
0,0,0,44,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,49.05,2265.0,0,1,1,0,0,0,1,0,0,0,1,0,3.0,12.2625,1,1,0,0,0,0.0,1.0899999999999999,45.25474525474526,2
0,0,0,39,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,35.55,1309.15,0,0,1,0,0,0,1,0,0,0,0,1,2.0,11.85,0,1,0,0,0,0.0,0.8887499999999999,35.81805745554036,2
0,1,1,72,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,65.1,4754.3,0,0,1,0,0,0,0,1,0,1,0,0,6.0,9.299999999999999,1,1,1,0,0,0.0,0.8917808219178082,71.92586989409986,3
1,0,0,13,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,96.85,1235.55,0,1,0,1,0,1,0,0,0,0,1,0,3.0,24.2125,1,0,0,1,1,1.0,6.917857142857143,12.62698007153807,1
0,1,1,51,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1,69.75,3562.5,0,1,1,0,0,0,1,0,0,1,0,0,4.0,13.95,1,1,1,0,0,0.0,1.3413461538461537,50.35335689045937,2
1,1,0,71,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,99.2,7213.75,0,1,0,1,0,0,0,1,0,0,1,0,4.0,19.84,1,1,0,0,0,1.0,1.3777777777777778,71.9935129740519,3
1,0,0,22,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,96.7,2082.95,1,0,0,1,0,1,0,0,0,0,1,0,3.0,24.175,1,0,0,1,1,1.0,4.2043478260869565,21.319856704196518,1
0,0,0,2,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,55.05,102.75,1,1,1,0,0,1,0,0,0,1,0,0,2.0,18.349999999999998,0,0,1,0,0,0.0,18.349999999999998,1.8331846565566459,0
0,0,0,56,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,106.8,5914.4,0,1,0,1,0,0,1,0,0,0,1,0,5.0,17.8,1,1,0,0,0,1.0,1.8736842105263158,54.86456400742115,2
0,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,51.25,51.25,0,0,1,0,0,1,0,0,0,0,0,1,1.0,25.625,0,0,0,0,0,0.0,25.625,0.9808612440191388,0
0,1,1,23,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,57.75,1282.85,0,1,1,0,0,0,1,0,0,0,0,1,3.0,14.4375,0,1,0,0,0,0.0,2.40625,21.83574468085106,1
1,1,0,66,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,70.85,4738.85,0,1,1,0,0,0,1,0,1,0,0,0,4.0,14.169999999999998,1,1,1,0,0,0.0,1.0574626865671641,65.95476687543494,3
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.55,19.55,0,1,0,0,1,1,0,0,0,0,0,1,0.0,19.55,0,0,0,0,0,0.0,9.775,0.9513381995133819,0
1,0,0,19,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,88.2,1775.8,1,0,0,1,0,1,0,0,0,0,1,0,3.0,22.05,1,0,0,1,1,1.0,4.41,19.90807174887892,1
0,0,0,11,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,79.5,795.65,0,0,0,1,0,1,0,0,1,0,0,0,2.0,26.5,0,0,1,1,0,0.0,6.625,9.883850931677019,0
0,1,1,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.75,145.0,1,1,0,0,1,0,1,0,0,0,0,1,0.0,19.75,0,1,0,0,0,0.0,2.1944444444444446,6.9879518072289155,0
0,1,1,52,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,98.15,4993.4,0,1,0,1,0,1,0,0,1,0,0,0,5.0,16.358333333333334,1,0,1,1,0,0.0,1.8518867924528304,50.362077660110934,2
0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.25,61.45,0,0,0,0,1,1,0,0,0,0,1,0,0.0,20.25,0,0,0,0,1,0.0,5.0625,2.8917647058823532,0
0,1,1,51,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,79.15,4018.55,0,1,0,1,0,1,0,0,1,0,0,0,2.0,26.383333333333336,0,0,1,1,0,0.0,1.5221153846153848,50.137866500311915,2
1,0,0,15,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75.65,1146.65,1,0,0,1,0,1,0,0,0,0,1,0,1.0,37.825,0,0,0,1,1,1.0,4.728125,14.95955642530985,1
1,1,0,64,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,94.25,6081.4,0,0,0,1,0,1,0,0,0,0,1,0,4.0,18.85,1,0,0,1,1,1.0,1.45,63.84671916010498,3
0,0,0,37,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,40.2,1478.85,0,1,1,0,0,1,0,0,0,1,0,0,2.0,13.4,1,0,1,0,0,0.0,1.0578947368421054,35.89441747572815,2
0,0,0,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.95,243.65,0,0,0,0,1,0,0,1,0,0,0,1,0.0,19.95,0,1,0,0,0,0.0,1.425,11.630071599045348,1
0,1,0,49,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,55.35,2633.95,0,0,1,0,0,0,1,0,0,0,1,0,2.0,18.45,0,1,0,0,0,0.0,1.107,46.742679680567875,2
1,0,0,45,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,102.15,4735.35,0,1,0,1,0,0,1,0,1,0,0,0,4.0,20.43,1,1,1,0,0,1.0,2.220652173913044,45.907416383906934,2
0,0,0,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,71.1,1247.75,0,1,0,1,0,1,0,0,0,0,1,0,0.0,71.1,0,0,0,1,1,1.0,3.7421052631578946,17.30582524271845,1
1,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74.7,74.7,1,0,0,1,0,1,0,0,0,0,1,0,1.0,37.35,0,0,0,1,1,1.0,37.35,0.9867899603698811,0
0,1,0,68,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1,54.1,3794.5,0,0,1,0,0,0,0,1,1,0,0,0,4.0,10.82,1,1,1,0,0,0.0,0.7840579710144928,68.86569872958258,3
0,0,0,54,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.65,1008.7,0,0,0,0,1,0,0,1,0,1,0,0,0.0,19.65,0,1,1,0,0,0.0,0.35727272727272724,48.84745762711865,2
1,1,1,23,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,88.45,2130.55,0,1,0,1,0,1,0,0,1,0,0,0,3.0,22.1125,1,0,1,1,0,1.0,3.685416666666667,23.81833426495249,1
0,0,0,17,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,76.65,1313.55,1,0,0,1,0,1,0,0,0,0,1,0,1.0,38.325,0,0,0,1,1,1.0,4.258333333333334,16.916291049581453,1
0,1,0,71,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,80.4,5727.15,0,0,1,0,0,0,0,1,0,1,0,0,6.0,11.485714285714286,1,1,1,0,0,0.0,1.1166666666666667,70.3581081081081,3
0,1,1,67,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.25,1372.9,0,1,0,0,1,0,0,1,1,0,0,0,0.0,19.25,0,1,1,0,0,0.0,0.28308823529411764,67.79753086419754,3
0,1,1,14,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,84.8,1203.9,0,1,0,1,0,1,0,0,0,0,1,0,2.0,28.266666666666666,1,0,0,1,1,1.0,5.653333333333333,14.031468531468533,1
1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.8,25.8,1,1,1,0,0,1,0,0,0,0,0,1,0.0,25.8,0,0,0,0,0,0.0,12.9,0.9626865671641791,0
0,0,1,63,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.5,1215.1,0,1,0,0,1,0,0,1,0,1,0,0,0.0,19.5,0,1,1,0,0,0.0,0.3046875,59.27317073170731,3
0,0,0,41,1,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1,68.6,2877.05,0,1,1,0,0,0,1,0,0,0,1,0,4.0,13.719999999999999,1,1,0,0,0,0.0,1.6333333333333333,41.33692528735633,2
0,1,0,17,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,92.6,1579.7,0,1,0,1,0,1,0,0,0,0,1,0,3.0,23.15,1,0,0,1,1,1.0,5.144444444444444,16.877136752136753,1
0,1,0,56,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,100.55,5514.95,0,0,0,1,0,0,1,0,0,0,1,0,4.0,20.11,1,1,0,0,0,0.0,1.7640350877192983,54.307730182176265,2
0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.55,96.1,0,1,0,0,1,1,0,0,0,1,0,0,0.0,20.55,0,0,1,0,0,0.0,3.4250000000000003,4.4593967517401385,0
0,0,0,2,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,42.6,72.4,1,1,1,0,0,1,0,0,0,0,1,0,3.0,10.65,1,0,0,0,1,0.0,14.200000000000001,1.6605504587155964,0
0,1,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.6,55.25,0,1,0,0,1,1,0,0,0,0,0,1,0.0,19.6,0,0,0,0,0,0.0,4.9,2.6820388349514563,0
0,0,0,37,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,67.45,2443.3,0,0,1,0,0,0,1,0,0,0,1,0,5.0,11.241666666666667,0,1,0,0,0,0.0,1.7750000000000001,35.69466764061359,2
0,0,0,29,1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1,68.85,1970.5,1,1,1,0,0,1,0,0,1,0,0,0,4.0,13.77,1,0,1,0,0,0.0,2.295,28.21045096635648,1
0,0,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43.55,335.4,0,0,1,0,0,1,0,0,0,0,0,1,0.0,43.55,0,0,0,0,0,0.0,4.838888888888889,7.5286195286195285,0
0,0,0,63,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,109.85,7002.95,0,1,0,1,0,1,0,0,0,1,0,0,6.0,15.692857142857141,1,0,1,1,0,0.0,1.71640625,63.175011276499774,3
0,1,1,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.65,158.95,0,1,0,0,1,1,0,0,0,0,0,1,0.0,20.65,0,0,0,0,0,0.0,2.58125,7.341801385681293,0
0,0,0,3,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,95.4,293.15,0,1,0,1,0,1,0,0,0,0,1,0,3.0,23.85,1,0,0,1,1,1.0,23.85,3.0409751037344392,0
0,1,1,72,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.0,1493.75,0,0,0,0,1,0,0,1,1,0,0,0,0.0,21.0,0,1,1,0,0,0.0,0.2876712328767123,67.89772727272727,3
0,0,0,19,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,56.2,1093.4,0,1,1,0,0,1,0,0,0,0,1,0,1.0,28.1,1,0,0,0,1,0.0,2.81,19.115384615384617,1
0,1,0,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.4,1057.85,0,1,0,0,1,0,0,1,1,0,0,0,0.0,18.4,0,1,1,0,0,0.0,0.30666666666666664,54.52835051546392,2
0,1,1,2,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,90.0,190.05,1,0,0,1,0,1,0,0,0,1,0,0,3.0,22.5,1,0,1,1,0,0.0,30.0,2.0884615384615386,0
0,1,1,35,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.75,882.55,0,1,0,0,1,1,0,0,0,0,1,0,1.0,12.875,0,0,0,0,1,0.0,0.7152777777777778,32.99252336448598,1
0,0,0,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.6,300.4,0,0,0,0,1,1,0,0,0,1,0,0,0.0,19.6,0,0,1,0,0,0.0,1.3066666666666669,14.582524271844658,1
0,0,0,14,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,75.35,1025.95,1,1,0,1,0,1,0,0,0,0,1,0,1.0,37.675,0,0,0,1,1,1.0,5.0233333333333325,13.437459070072038,1
0,1,1,69,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.8,1436.95,0,1,0,0,1,0,0,1,0,1,0,0,0.0,19.8,0,1,1,0,0,0.0,0.28285714285714286,69.08413461538461,3
1,1,0,7,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,64.2,475.0,0,0,1,0,0,1,0,0,0,0,1,0,4.0,12.84,0,0,0,0,1,0.0,8.025,7.285276073619632,0
0,1,1,69,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,75.75,5388.15,0,0,1,0,0,0,0,1,1,0,0,0,5.0,12.625,1,1,1,0,0,0.0,1.082142857142857,70.20390879478826,3
0,1,1,72,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,78.95,5730.15,0,1,1,0,0,0,0,1,0,0,1,0,5.0,13.158333333333333,1,1,0,0,0,0.0,1.0815068493150686,71.671669793621,3
0,0,0,8,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,100.85,819.55,1,0,0,1,0,1,0,0,0,0,1,0,4.0,20.169999999999998,1,0,0,1,1,1.0,11.205555555555556,8.046637211585665,0
0,1,1,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,50.3,217.1,0,1,1,0,0,1,0,0,0,0,1,0,1.0,25.15,0,0,0,0,1,0.0,10.059999999999999,4.23196881091618,0
0,1,1,63,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,80.3,4896.35,0,0,0,1,0,1,0,0,0,1,0,0,2.0,26.766666666666666,0,0,1,1,0,1.0,1.2546875,60.22570725707258,3
0,0,0,72,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.85,1434.1,0,0,0,0,1,0,0,1,1,0,0,0,0.0,19.85,0,1,1,0,0,0.0,0.2719178082191781,68.78177458033572,3
0,0,0,46,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.1,937.1,0,1,0,0,1,0,0,1,0,0,1,0,0.0,21.1,0,1,0,0,0,0.0,0.448936170212766,42.40271493212669,2
0,1,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,69.95,330.15,1,1,0,1,0,1,0,0,0,0,1,0,0.0,69.95,0,0,0,1,1,1.0,11.658333333333333,4.653276955602537,0
0,1,0,30,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,50.0,1474.9,0,0,1,0,0,1,0,0,0,0,0,1,1.0,25.0,0,0,0,0,0,0.0,1.6129032258064515,28.919607843137257,1
0,0,0,63,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,104.75,6536.5,0,0,0,1,0,0,0,1,1,0,0,0,5.0,17.458333333333332,1,1,1,0,0,1.0,1.63671875,61.810874704491724,3
0,0,0,60,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.85,1128.1,0,1,0,0,1,0,0,1,1,0,0,0,0.0,19.85,0,1,1,0,0,0.0,0.3254098360655738,54.105515587529965,2
0,1,0,63,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,107.5,6873.75,1,1,0,1,0,0,1,0,0,0,1,0,5.0,17.916666666666668,1,1,0,0,0,1.0,1.6796875,63.35253456221198,3
0,1,1,25,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,85.9,2199.05,0,0,0,1,0,1,0,0,0,0,1,0,2.0,28.633333333333336,1,0,0,1,1,0.0,3.303846153846154,25.305523590333717,1
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45.85,45.85,1,0,1,0,0,1,0,0,0,0,0,1,0.0,45.85,0,0,0,0,0,0.0,22.925,0.9786552828175027,0
1,1,0,6,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,80.8,457.1,0,0,0,1,0,1,0,0,0,0,1,0,2.0,26.933333333333334,0,0,0,1,1,1.0,11.542857142857143,5.588019559902201,0
0,0,0,22,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.25,566.5,0,0,0,0,1,0,0,1,0,0,0,1,1.0,12.625,0,1,0,0,0,0.0,1.0978260869565217,21.580952380952382,1
